d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad
60924,Chiquihuitillo,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Chicharrón,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Cordón Alto,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Encino,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Limón de Tamayo (Limón de los Franco),Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Muleto,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Pino Gordo,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Saucito,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Tamarindo,Ranchería,Arteaga,Michoacán de Ocampo,
60924,El Tuzón,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Ferrería (Fierrería),Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Aguacatera,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Botija,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Huerta,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Medina,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Mesa de los Horcones,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Mocha,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Negra,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Palmita,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Peñita,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Playa,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Raizuda,Ranchería,Arteaga,Michoacán de Ocampo,
60924,La Vainillera,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Las Camelinas,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Las Lajas,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Los Chupaderos,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Los Huizaches,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Potrerillos,Ranchería,Arteaga,Michoacán de Ocampo,
60924,Toscano,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Higueral,Rancho,Arteaga,Michoacán de Ocampo,
60925,Las Hembrillas,Pueblo,Arteaga,Michoacán de Ocampo,
60925,Plan de Armas (El Plan),Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Valle,Pueblo,Arteaga,Michoacán de Ocampo,
60925,La Concepción,Ranchería,Arteaga,Michoacán de Ocampo,
60925,Barrancas Blancas,Ranchería,Arteaga,Michoacán de Ocampo,
60925,Charco del Toro,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Agustín,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Baril,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Cuchi,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Naranjito,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Panteco,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Plan de Téllez,Ranchería,Arteaga,Michoacán de Ocampo,
60925,El Saucito,Rancho,Arteaga,Michoacán de Ocampo,
60925,La Minita,Ranchería,Arteaga,Michoacán de Ocampo,
60925,La Ordeñita,Ranchería,Arteaga,Michoacán de Ocampo,
60925,La Piedra Amarilla,Ranchería,Arteaga,Michoacán de Ocampo,
60925,Las Enramadas,Ranchería,Arteaga,Michoacán de Ocampo,
60925,Las Juntas,Ranchería,Arteaga,Michoacán de Ocampo,
60925,San José de los Pinos (Mancha de Pinos),Ranchería,Arteaga,Michoacán de Ocampo,
60925,Los Pozos,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Escondida,Rancho,Arteaga,Michoacán de Ocampo,
60926,Piedras Grandes,Rancho,Arteaga,Michoacán de Ocampo,
60926,El Laberinto,Rancho,Arteaga,Michoacán de Ocampo,
60926,El Huacal,Rancho,Arteaga,Michoacán de Ocampo,
60926,Azteca,Rancho,Arteaga,Michoacán de Ocampo,
60926,El Arenal,Pueblo,Arteaga,Michoacán de Ocampo,
60926,Ahuindo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Barranca Alegre,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Barranca de Campos,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Barranca Grande,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Barranca Seca,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Buenos Aires,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Casas Quemadas,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Cerro Verde,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Agua de la Virgen,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Ahijadero (El Ahijadero de las Minas),Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Ahijadero de Abajo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Carrizo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Cirián,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Cóbano,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Cuirindal,Rancho,Arteaga,Michoacán de Ocampo,
60926,El Guasimal,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Higueral,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Hule,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Lirio,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Naranjal,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Onzo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Pajal,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Rincón,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Roble,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Tepeguaje,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Varil,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Zapotillo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Enramaditas,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Guayabillera,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Jahuilera,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Jaujilla,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Jazmín,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Calzada,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Camelina,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Huizachera,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Mora,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Parota,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Sierrita,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Tinaja,Ranchería,Arteaga,Michoacán de Ocampo,
60926,La Tinajita,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Las Calandrias,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Las Charandas,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Las Higueras,Rancho,Arteaga,Michoacán de Ocampo,
60926,Las Huertitas,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Las Huertitas,Rancho,Arteaga,Michoacán de Ocampo,
60926,Las Lomas,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Los Potreros,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Paso de Barranca Honda,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Paso del Atuto (Lechuguillas),Ranchería,Arteaga,Michoacán de Ocampo,
60926,Pinzancitos,Ranchería,Arteaga,Michoacán de Ocampo,
60926,Pueblo Viejo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,San Isidro,Ranchería,Arteaga,Michoacán de Ocampo,
60926,San Jerónimo,Ranchería,Arteaga,Michoacán de Ocampo,
60926,El Limón,Rancho,Arteaga,Michoacán de Ocampo,
60927,La Tauna,Rancho,Arteaga,Michoacán de Ocampo,
60927,La Ciénega,Rancho,Arteaga,Michoacán de Ocampo,
60927,El Colomo,Rancho,Arteaga,Michoacán de Ocampo,
60927,La Remonta,Rancho,Arteaga,Michoacán de Ocampo,
60927,Los Habillos,Rancho,Arteaga,Michoacán de Ocampo,
60927,La Gloria,Rancho,Arteaga,Michoacán de Ocampo,
60927,Dos Claveles,Rancho,Arteaga,Michoacán de Ocampo,
60927,Barranca de la Guayabera,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Barranca Prieta,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Ancón,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Antehuana,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Bravo,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Carrizo,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Chinillo (Puerto Limón),Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Chino,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Limón de Cornejo,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Manguito,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Manguito,Rancho,Arteaga,Michoacán de Ocampo,
60927,El Naranjal,Rancho,Arteaga,Michoacán de Ocampo,
60927,El Perdido,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Riego,Ranchería,Arteaga,Michoacán de Ocampo,
60927,El Zapote,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Guayabera,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Calera,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Chilillera,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Cruz,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Guayabilla,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Laja,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Parotera (La Pareja),Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Parotita,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Picha,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Playa,Rancho,Arteaga,Michoacán de Ocampo,
60927,La Tecata,Ranchería,Arteaga,Michoacán de Ocampo,
60927,La Zapotera,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Las Cañadas,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Las Charandillas,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Las Huertas,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Las Huertitas,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Las Tierritas,Ranchería,Arteaga,Michoacán de Ocampo,
60927,Tototán,Ranchería,Arteaga,Michoacán de Ocampo,
60929,Las Cañas,Ranchería,Arteaga,Michoacán de Ocampo,
60930,Espinosa,Ranchería,Arteaga,Michoacán de Ocampo,
60930,El Puerto del Mirador,Ranchería,Arteaga,Michoacán de Ocampo,
60930,La Vuelta,Ranchería,Arteaga,Michoacán de Ocampo,
60930,Las Juntitas,Ranchería,Arteaga,Michoacán de Ocampo,
60930,Toluca,Ranchería,Arteaga,Michoacán de Ocampo,
60930,Zapote Norte,Ranchería,Arteaga,Michoacán de Ocampo,
60930,El Valle,Ranchería,Arteaga,Michoacán de Ocampo,
60932,La Lajita (Los Bermejos),Ranchería,Arteaga,Michoacán de Ocampo,
60933,La Pareja,Ranchería,Arteaga,Michoacán de Ocampo,
60933,Campincherán,Ranchería,Arteaga,Michoacán de Ocampo,
60933,El Cascalote,Ranchería,Arteaga,Michoacán de Ocampo,
60933,El Pajal,Ranchería,Arteaga,Michoacán de Ocampo,
60933,La Parotita,Ranchería,Arteaga,Michoacán de Ocampo,
60933,Vallecitos,Ranchería,Arteaga,Michoacán de Ocampo,
60934,El Guayabo Norte (El Guayabillo),Ranchería,Arteaga,Michoacán de Ocampo,
60934,Aguilillita,Ranchería,Arteaga,Michoacán de Ocampo,
60934,Buenavista,Ranchería,Arteaga,Michoacán de Ocampo,
60934,El Cirul,Ranchería,Arteaga,Michoacán de Ocampo,
60934,El Jazmín,Ranchería,Arteaga,Michoacán de Ocampo,
60934,La Floreña (El Estribo),Ranchería,Arteaga,Michoacán de Ocampo,
60934,La Fundición,Rancho,Arteaga,Michoacán de Ocampo,
60934,Las Carretas,Ranchería,Arteaga,Michoacán de Ocampo,
60934,Las Minas,Ranchería,Arteaga,Michoacán de Ocampo,
60935,Desviación de Infiernillo (El Crucero),Rancho,Arteaga,Michoacán de Ocampo,
60935,El Corongorito,Ranchería,Arteaga,Michoacán de Ocampo,
60935,El Descansadero,Ranchería,Arteaga,Michoacán de Ocampo,
60935,El Pinzán,Ranchería,Arteaga,Michoacán de Ocampo,
60935,El Platanito,Ranchería,Arteaga,Michoacán de Ocampo,
60935,La Vinata (Vinata Norte),Ranchería,Arteaga,Michoacán de Ocampo,
60935,La Vinatita,Ranchería,Arteaga,Michoacán de Ocampo,
60936,El Anzuelo (La Ordeña),Rancho,Arteaga,Michoacán de Ocampo,
60936,Agua Zarca,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Cobanito,Ranchería,Arteaga,Michoacán de Ocampo,
60936,El Cerro Verde,Ranchería,Arteaga,Michoacán de Ocampo,
60936,El Llano,Ranchería,Arteaga,Michoacán de Ocampo,
60936,El Puerto de San Salvador,Ranchería,Arteaga,Michoacán de Ocampo,
60936,El Vainillo,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Añilera,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Cuchara,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Lagunita,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Ollita Colgada,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Ordeña Vieja,Ranchería,Arteaga,Michoacán de Ocampo,
60936,La Reatilla,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Las Trojas,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Los Ciriancitos,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Los Colorados,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Los Habillos,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Los Tamaleros,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Los Vallecitos,Ranchería,Arteaga,Michoacán de Ocampo,
60936,Zalate,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Los Pozos,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Palo Dulce (Coalcomeca),Ranchería,Arteaga,Michoacán de Ocampo,
60938,Agua Caliente,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Antúnez,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Barranca Honda,Ranchería,Arteaga,Michoacán de Ocampo,
60938,El Aguacate,Ranchería,Arteaga,Michoacán de Ocampo,
60938,El Litigio,Ranchería,Arteaga,Michoacán de Ocampo,
60938,El Mirador,Ranchería,Arteaga,Michoacán de Ocampo,
60938,El Pino,Ranchería,Arteaga,Michoacán de Ocampo,
60938,El Zoquital,Ranchería,Arteaga,Michoacán de Ocampo,
60938,La Bolsa (Las Bolsas),Ranchería,Arteaga,Michoacán de Ocampo,
60938,La Fundición,Ranchería,Arteaga,Michoacán de Ocampo,
60938,La Picota,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Las Parotas,Ranchería,Arteaga,Michoacán de Ocampo,
60938,Los Horcones,Rancho,Arteaga,Michoacán de Ocampo,
60938,Los Zorrillos,Ranchería,Arteaga,Michoacán de Ocampo,
60940,José María Morelos,Colonia,Arteaga,Michoacán de Ocampo,
60940,La Pitirera,Colonia,Arteaga,Michoacán de Ocampo,
60940,Comisión Federal de Electricidad (Campamento),Campamento,Arteaga,Michoacán de Ocampo,
60943,Pinzandarán,Pueblo,Arteaga,Michoacán de Ocampo,
60943,El Huindure,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Cerro de la Lumbre,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Los Capires,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Rincón de Valdés,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Los Copales,Pueblo,Arteaga,Michoacán de Ocampo,
60944,El Papayo,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Paso de la Goleta,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Cerro Atravesado,Ranchería,Arteaga,Michoacán de Ocampo,
60944,El Changungo,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Higuera Gacha,Ranchería,Arteaga,Michoacán de Ocampo,
60944,La Bocana (El Carrizo),Ranchería,Arteaga,Michoacán de Ocampo,
60944,La Higuera Baleada,Ranchería,Arteaga,Michoacán de Ocampo,
60944,La Huerta,Rancho,Arteaga,Michoacán de Ocampo,
60944,Las Cuatas,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Las Enramadas,Rancho,Arteaga,Michoacán de Ocampo,
60944,Las Higueras,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Las Ollas,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Los Aguacates,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Los Coloraditos,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Los Coyules,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Nombre de Dios,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Parotita,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Plan Grande,Ranchería,Arteaga,Michoacán de Ocampo,
60944,Rincón Viejo (La Huerta),Ranchería,Arteaga,Michoacán de Ocampo,
60945,Toluquillas,Ranchería,Arteaga,Michoacán de Ocampo,
60945,Cóbano de Aguacola,Ranchería,Arteaga,Michoacán de Ocampo,
60945,El Bejuco,Ranchería,Arteaga,Michoacán de Ocampo,
60945,El Campo de Aviación,Ranchería,Arteaga,Michoacán de Ocampo,
60945,El Limón de Pineda,Ranchería,Arteaga,Michoacán de Ocampo,
60945,El Pitahayo,Ranchería,Arteaga,Michoacán de Ocampo,
60945,El Sauz,Ranchería,Arteaga,Michoacán de Ocampo,
60945,La Ordeña,Ranchería,Arteaga,Michoacán de Ocampo,
60945,Los Renovales,Ranchería,Arteaga,Michoacán de Ocampo,
60946,Los Zapotes,Rancho,Arteaga,Michoacán de Ocampo,
60946,El Cerro,Ranchería,Arteaga,Michoacán de Ocampo,
60946,El Naranjal,Ranchería,Arteaga,Michoacán de Ocampo,
60946,El Paso Ancho,Ranchería,Arteaga,Michoacán de Ocampo,
60946,El Saucito (Los Saucitos),Ranchería,Arteaga,Michoacán de Ocampo,
60946,El Sauz,Rancho,Arteaga,Michoacán de Ocampo,
60946,El Zorrillo,Ranchería,Arteaga,Michoacán de Ocampo,
60946,Galeana,Ranchería,Arteaga,Michoacán de Ocampo,
60946,La Parotilla,Ranchería,Arteaga,Michoacán de Ocampo,
60946,Las Lagunas,Ranchería,Arteaga,Michoacán de Ocampo,
60946,Mata de Bule,Ranchería,Arteaga,Michoacán de Ocampo,
60946,Patacuera,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Las Yácatas,Rancho,Arteaga,Michoacán de Ocampo,
60947,El Aguacatito,Ranchería,Arteaga,Michoacán de Ocampo,
60947,El Guayabo,Ranchería,Arteaga,Michoacán de Ocampo,
60947,El Pinzán,Rancho,Arteaga,Michoacán de Ocampo,
60947,La Chicayoma,Ranchería,Arteaga,Michoacán de Ocampo,
60947,La Cuchilla,Ranchería,Arteaga,Michoacán de Ocampo,
60947,La Guayabillera,Ranchería,Arteaga,Michoacán de Ocampo,
60947,La Lajita,Ranchería,Arteaga,Michoacán de Ocampo,
60947,La Mesa de Estrada,Ranchería,Arteaga,Michoacán de Ocampo,
60947,La Otatera,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Las Galeras,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Las Lomas,Rancho,Arteaga,Michoacán de Ocampo,
60947,Ojo de Agua,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Patacuas,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Puertecitos,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Rancho Viejo,Ranchería,Arteaga,Michoacán de Ocampo,
60947,Vallecitos,Rancho,Arteaga,Michoacán de Ocampo,
60948,El Reparito,Ranchería,Arteaga,Michoacán de Ocampo,
60948,El Espinal (San José del Milagro),Ranchería,Arteaga,Michoacán de Ocampo,
60948,Chucumpucera,Ranchería,Arteaga,Michoacán de Ocampo,
60948,El Espadín,Ranchería,Arteaga,Michoacán de Ocampo,
60948,El Palo Pintado,Ranchería,Arteaga,Michoacán de Ocampo,
60948,Los Horcones,Ranchería,Arteaga,Michoacán de Ocampo,
60948,Paso del Chivo,Ranchería,Arteaga,Michoacán de Ocampo,
60948,Rancho Nuevo,Ranchería,Arteaga,Michoacán de Ocampo,
60948,Tres Tubos,Ranchería,Arteaga,Michoacán de Ocampo,
60948,El Guayabito (La Ordeñita),Ranchería,Arteaga,Michoacán de Ocampo,
60950,Isla del Cayacal,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60950,Centro,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60950,Los Lavaderos,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Ampliación Roma,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,1er. Sector FIDELAC,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Del Carmen,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Jose Green,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Río Balsas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Ejido,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60952,Rinconcito,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,El Coral,Unidad habitacional,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Lotes y Servicios,Zona industrial,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Ejidal,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,2do. Sector FIDELAC,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,INFONAVIT Nuevo Horizonte,Unidad habitacional,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Las Torres,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Arboledas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Jardines,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,La Corregidora,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60953,Zona Industrial,Zona industrial,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Universidad Vasco de Quiroga (El Manglito),Equipamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,10 de Mayo,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Melchor Ocampo,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,600 Casas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,11 de Julio,Unidad habitacional,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Jarene,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,INFONAVIT Solidaridad Nacional,Unidad habitacional,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Riveras Del Rio,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Ampliación Independencia,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Las Gardenias,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Unidad 3.2,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Almacenes,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Las Colinas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Popular INDECO,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,San Juan Bautista,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Independencia,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Naval,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Unidad 3.11,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Ampliación Jarene,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Tulipanes,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60954,Unidad 3.12,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,El Palmar,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,El Pescador,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Unidad y Progreso,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Victor Manuel Tinoco Rubí,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Los Taxistas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Samuel Ruiz,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Lucio Cabañas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,10 de Octubre,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Viña del Mar,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Ampliación Lucio Cabañas,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Juan F. Noyola,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,La Huerta,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Luis Donaldo Colosio,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60955,Napoleón Gómez Sada,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60956,Puesta del Sol,Colonia,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60956,Brisas del Pacífico,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60956,Paseo San Marino,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
60956,Las Palmas,Fraccionamiento,Lázaro Cárdenas,Michoacán de Ocampo,Ciudad Lázaro Cárdenas
